회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
금호타이어(주),073240,2017/12,-112339293,-164249896,2876420253
금호타이어(주),073240,2018/12,-191930087,-98200821,2558681155
금호타이어(주),073240,2019/12,-43403023,57395517,2369198864
금호타이어(주),073240,2020/12,-82939300,-4470778,2170677305
금호타이어(주),073240,2021/12,-71850673,-41517840,2601223216
금호타이어(주),073240,2022/12,-77469716,23135671,3559158462
기아(주),000270,2006/12,,,
기아(주),000270,2007/12,-172392000,-57923000,20311996000
기아(주),000270,2008/12,-105966000,664000,22217661000
기아(주),000270,2009/12,1020632000,1195206000,29445206000
기아(주),000270,2010/12,2698330000,2490028000,35826955000
기아(주),000270,2011/12,3519236000,3525146000,43190942000
기아(주),000270,2012/12,3864704000,3522251000,47242933000
기아(주),000270,2013/12,3817059000,3177100000,47597897000
기아(주),000270,2014/12,2993593000,2572549000,47097049000
기아(주),000270,2015/12,2630600000,2354273000,49521447000
기아(주),000270,2016/12,2754640000,2461480000,52712906000
기아(주),000270,2017/12,968018000,662226000,53535680000
기아(주),000270,2018/12,1155943000,1157475000,54169813000
기아(주),000270,2019/12,1826659000,2009680000,58145959000
기아(주),000270,2020/12,1487585000,2066457000,59168096000
기아(주),000270,2021/12,4760311000,5065685000,69862366000
기아(주),000270,2022/12,5408976000,7233120000,86559029000
네이버(주),035420,2006/12,,,
네이버(주),035420,2007/12,277072738,401307786,1017988839
네이버(주),035420,2008/12,369367722,508573353,1380102306
네이버(주),035420,2009/12,422609638,579007952,1597949099
네이버(주),035420,2010/12,468877259,590372766,1785388877
네이버(주),035420,2011/12,452128293,620414378,2121317926
네이버(주),035420,2012/12,544428552,702198698,2389324068
네이버(주),035420,2013/12,1895289315,524138542,2311962798
네이버(주),035420,2014/12,451763103,758199066,2758478837
네이버(주),035420,2015/12,516986279,762203849,3251157100
네이버(주),035420,2016/12,759072951,1102040476,4022629620
네이버(주),035420,2017/12,770101670,1179187806,4678468928
네이버(주),035420,2018/12,627901873,942532562,5586904533
네이버(주),035420,2019/12,396821062,710070174,6593400065
네이버(주),035420,2020/12,844996977,1215342457,5304145900
네이버(주),035420,2021/12,16477625560,1325478171,6817599707
네이버(주),035420,2022/12,673180300,1304664411,8220078709
넷마블(주),251270,2011/12,-2276892,-2056506,7556038
넷마블(주),251270,2012/12,-20788154,-10957021,67310099
넷마블(주),251270,2013/12,-6621796,17746371,133316530
넷마블(주),251270,2014/12,42166504,88791529,362381024
넷마블(주),251270,2015/12,168637599,225349704,1072920876
넷마블(주),251270,2016/12,209247420,294668353,1500015761
넷마블(주),251270,2017/12,360883596,509756228,2424755041
넷마블(주),251270,2018/12,214932108,241651480,2021272799
넷마블(주),251270,2019/12,169769227,202652420,2178677560
넷마블(주),251270,2020/12,338047022,272046487,2484764986
넷마블(주),251270,2021/12,249178252,151024629,2506906374
넷마블(주),251270,2022/12,-886357560,-108688599,2673408276
대상(주),001680,2006/12,,,
대상(주),001680,2007/12,6924594,35804220,1389080323
대상(주),001680,2008/12,-2981322,52619200,1373591089
대상(주),001680,2009/12,7624770,74363148,1568577716
대상(주),001680,2010/12,31365751,74872511,1784974876
대상(주),001680,2011/12,54255802,102480000,2163798448
대상(주),001680,2012/12,87971592,132371783,2479678735
대상(주),001680,2013/12,105760975,155822848,2542303381
대상(주),001680,2014/12,90020443,140316106,2588779872
대상(주),001680,2015/12,47195418,109865738,2635005301
대상(주),001680,2016/12,60063308,111069964,2855008996
대상(주),001680,2017/12,51771864,96720755,2968804984
대상(주),001680,2018/12,65398472,120161764,2956761916
대상(주),001680,2019/12,108874639,129813205,2963985753
대상(주),001680,2020/12,127010739,174391508,3113203668
대상(주),001680,2021/12,144949592,153245195,3469992523
대상(주),001680,2022/12,82218895,139998991,4084090278
대우조선해양(주),042660,2006/12,,,
대우조선해양(주),042660,2007/12,279475804,261207654,7844145500
대우조선해양(주),042660,2008/12,119719999,975340712,12220726728
대우조선해양(주),042660,2009/12,546872049,667511060,13238656432
대우조선해양(주),042660,2010/12,1110760516,1537882966,13687309913
대우조선해양(주),042660,2011/12,559293211,1009765331,13863375851
대우조선해양(주),042660,2012/12,-278825136,-72050786,13543536273
대우조선해양(주),042660,2013/12,-920418515,-1010035071,14584829821
대우조선해양(주),042660,2014/12,-852747122,-559885806,15575355130
대우조선해양(주),042660,2015/12,-2209243775,-2124493672,15443611051
대우조선해양(주),042660,2016/12,-2789487511,-1530841427,12819220834
대우조선해양(주),042660,2017/12,645758363,733003720,11101818030
대우조선해양(주),042660,2018/12,320051707,1024831704,9644383547
대우조선해양(주),042660,2019/12,-46485191,292760934,8358744819
대우조선해양(주),042660,2020/12,86572614,153437091,7030175197
대우조선해양(주),042660,2021/12,-1699829430,-1754651376,4486585681
대우조선해양(주),042660,2022/12,-1744778448,-1613564534,4860150250
대한유화(주),006650,2006/12,,,
대한유화(주),006650,2007/12,61196989,82445462,1436659453
대한유화(주),006650,2008/12,-94097566,-45929897,1757191634
대한유화(주),006650,2009/12,120299127,165865201,1665976629
대한유화(주),006650,2010/12,80835326,105971109,1830714465
대한유화(주),006650,2011/12,30196094,51395541,2024561500
대한유화(주),006650,2012/12,-12240312,-4798306,2082914255
대한유화(주),006650,2013/12,45833889,17946054,1965963556
대한유화(주),006650,2014/12,63848818,69904495,2053406683
대한유화(주),006650,2015/12,200789062,271184230,1726962269
대한유화(주),006650,2016/12,272895473,343018079,1596377042
대한유화(주),006650,2017/12,214456397,284222355,1779426202
대한유화(주),006650,2018/12,257413487,318813179,2553976806
대한유화(주),006650,2019/12,106342325,113849236,2074296475
대한유화(주),006650,2020/12,127243164,170161246,1882733376
대한유화(주),006650,2021/12,149935945,179414039,2514851602
대한유화(주),006650,2022/12,-149053086,-214640346,2222070978
대한전선(주),001440,2006/12,,,
대한전선(주),001440,2007/12,120270936,129179994,3139977647
대한전선(주),001440,2008/12,230373,106660175,4734655762
대한전선(주),001440,2009/12,-356700069,46373611,3198350041
대한전선(주),001440,2010/12,-907180667,45549757,3047596461
대한전선(주),001440,2011/12,-308575679,-30792206,3111535139
대한전선(주),001440,2012/12,-578062813,-66741666,2529855021
대한전선(주),001440,2013/12,-593391910,-198518508,2513455497
대한전선(주),001440,2014/12,-221089257,15559849,2117901173
대한전선(주),001440,2015/12,-68345948,28070670,1688712586
대한전선(주),001440,2016/12,-15882820,48678987,1374010600
대한전선(주),001440,2017/12,-48769981,54707110,1587602185
대한전선(주),001440,2018/12,-5873191,49460575,1648815011
대한전선(주),001440,2019/12,-12627729,33222451,1554739981
대한전선(주),001440,2020/12,2683898,56644901,1596841749
대한전선(주),001440,2021/12,28937337,39462123,1997709556
대한전선(주),001440,2022/12,21830706,48173734,2450545975
동국홀딩스(주),001230,2006/12,,,
동국홀딩스(주),001230,2007/12,230194782,373403322,5656112030
동국홀딩스(주),001230,2008/12,181979205,1019732209,8447931058
동국홀딩스(주),001230,2009/12,20679960,63490245,7026525227
동국홀딩스(주),001230,2010/12,178765218,346430415,8154799191
동국홀딩스(주),001230,2011/12,6509428,267069603,8841939944
동국홀딩스(주),001230,2012/12,-235110643,-66908116,7870715841
동국홀딩스(주),001230,2013/12,-118408748,81121103,6690855233
동국홀딩스(주),001230,2014/12,-292455986,-20374926,6068531496
동국홀딩스(주),001230,2015/12,-224392900,193643210,5720334279
동국홀딩스(주),001230,2016/12,70775607,256593362,5006583137
동국홀딩스(주),001230,2017/12,4770110,241325303,6049348883
동국홀딩스(주),001230,2018/12,-304481652,144961104,5964930871
동국홀딩스(주),001230,2019/12,-81691129,164555175,5658431459
동국홀딩스(주),001230,2020/12,69455195,294697649,5206191561
동국홀딩스(주),001230,2021/12,558595879,803015420,7240296531
동국홀딩스(주),001230,2022/12,425456163,743493092,8511126283
동원산업(주),006040,2006/12,,,
동원산업(주),006040,2007/12,43492565,54559979,448220983
동원산업(주),006040,2008/12,,,
동원산업(주),006040,2009/12,96271105,152275751,1429572258
동원산업(주),006040,2010/12,115536580,176022027,1298454279
동원산업(주),006040,2011/12,65724827,96506851,1327216488
동원산업(주),006040,2012/12,102697379,139758734,1543621060
동원산업(주),006040,2013/12,83923847,111342808,1443800405
동원산업(주),006040,2014/12,58644348,81171411,1383949310
동원산업(주),006040,2015/12,7013449,57348359,1359734458
동원산업(주),006040,2016/12,77413416,151446874,1576385545
동원산업(주),006040,2017/12,167843642,224589507,2381067232
동원산업(주),006040,2018/12,70990988,177682588,2444610140
동원산업(주),006040,2019/12,51402754,193575195,2682595085
동원산업(주),006040,2020/12,243645014,306496418,2857331306
동원산업(주),006040,2021/12,171466424,260726839,2802218864
동원산업(주),006040,2022/12,296545279,494432750,9026258367
동원시스템즈(주),014820,2006/12,,,
동원시스템즈(주),014820,2007/12,,,
동원시스템즈(주),014820,2008/12,,,
동원시스템즈(주),014820,2009/12,-8305052,13903998,379243795
동원시스템즈(주),014820,2010/12,-10482029,25850138,429453120
동원시스템즈(주),014820,2011/12,-26743129,24092513,465849463
동원시스템즈(주),014820,2012/12,-1073187,16270689,418147286
동원시스템즈(주),014820,2013/12,9398772,16608300,549307221
동원시스템즈(주),014820,2014/12,387502,26669099,754599079
동원시스템즈(주),014820,2015/12,46100712,98493991,1218348271
동원시스템즈(주),014820,2016/12,80586220,126875364,1300758723
동원시스템즈(주),014820,2017/12,84668857,102645085,1283193348
동원시스템즈(주),014820,2018/12,63612160,78799106,1026318923
동원시스템즈(주),014820,2019/12,46800083,75188120,1042352585
동원시스템즈(주),014820,2020/12,61635027,97672316,1078539544
동원시스템즈(주),014820,2021/12,48134726,89997436,1250882270
동원시스템즈(주),014820,2022/12,72334600,91839428,1436999452
두산밥캣(주),241560,2014/12,55970308,280247122,2930345128
두산밥캣(주),241560,2015/12,148132685,385572592,4040752214
두산밥캣(주),241560,2016/12,180330702,414006056,3949929034
두산밥캣(주),241560,2017/12,273758324,394515709,3389208791
두산밥캣(주),241560,2018/12,264497169,459049975,3970765995
두산밥캣(주),241560,2019/12,272115865,477014894,4509550099
두산밥캣(주),241560,2020/12,247453634,393864007,4282057647
두산밥캣(주),241560,2021/12,385888628,595338266,5816199969
두산밥캣(주),241560,2022/12,644056037,1071606774,8621911872
두산에너빌리티(주),034020,2006/12,,,
두산에너빌리티(주),034020,2007/12,545710294,1055166096,12776338412
두산에너빌리티(주),034020,2008/12,-351362083,965436066,19231782645
두산에너빌리티(주),034020,2009/12,-645481789,355767289,18069998567
두산에너빌리티(주),034020,2010/12,1362499599,515766432,7928868331
두산에너빌리티(주),034020,2011/12,261695342,569632313,8495506109
두산에너빌리티(주),034020,2012/12,14732131,594839060,9627183611
두산에너빌리티(주),034020,2013/12,18662826,958071731,19208173507
두산에너빌리티(주),034020,2014/12,-85475347,888238840,18127522741
두산에너빌리티(주),034020,2015/12,-1750899330,62066146,16204318151
두산에너빌리티(주),034020,2016/12,-215524786,791172822,13892680512
두산에너빌리티(주),034020,2017/12,-109688011,925739110,14523554476
두산에너빌리티(주),034020,2018/12,-421725112,1001696987,14761064155
두산에너빌리티(주),034020,2019/12,-104367151,1076886810,15659674141
두산에너빌리티(주),034020,2020/12,-838445773,154091200,15132406696
두산에너빌리티(주),034020,2021/12,645821147,877882794,11283610609
두산에너빌리티(주),034020,2022/12,-453149866,1106120868,15421058082
두산퓨얼셀(주),336260,2019/12,,,
두산퓨얼셀(주),336260,2020/12,,,
두산퓨얼셀(주),336260,2021/12,,,
두산퓨얼셀(주),336260,2022/12,,,
디엘(주),000210,2006/12,,,
디엘(주),000210,2007/12,502791209,526884785,6755276296
디엘(주),000210,2008/12,124556757,498778424,7808505290
디엘(주),000210,2009/12,364469852,501238309,7622519276
디엘(주),000210,2010/12,357959926,312553992,7437579437
디엘(주),000210,2011/12,379837529,515762309,7988145801
디엘(주),000210,2012/12,400787862,486051971,10253347411
디엘(주),000210,2013/12,-10332432,39658239,9846917119
디엘(주),000210,2014/12,-440509288,-270236201,9294733962
디엘(주),000210,2015/12,216969093,271768395,9513673300
디엘(주),000210,2016/12,293195326,419387736,9853769999
디엘(주),000210,2017/12,507998796,545898850,12335536233
디엘(주),000210,2018/12,678088774,845358146,10984485292
디엘(주),000210,2019/12,710307662,1130120991,9700078892
디엘(주),000210,2020/12,572657163,119049766,1566148812
디엘(주),000210,2021/12,875038329,221893398,2385420754
디엘(주),000210,2022/12,88672477,280713485,5170810757
디엘이앤씨(주),375500,2021/12,635835954,957257983,7631650899
디엘이앤씨(주),375500,2022/12,431557866,496965230,7496823679
롯데관광개발(주),032350,2006/12,,,
롯데관광개발(주),032350,2007/12,,,
롯데관광개발(주),032350,2008/12,,,
롯데관광개발(주),032350,2009/12,,,
롯데관광개발(주),032350,2010/12,-14148957,1736378,42460587
롯데관광개발(주),032350,2011/12,-10436768,-5637373,57925796
롯데관광개발(주),032350,2012/12,-80473193,1173878,57310602
롯데관광개발(주),032350,2013/12,-3780837,1558251,45116342
롯데관광개발(주),032350,2014/12,839710,-521740,42319676
롯데관광개발(주),032350,2015/12,-49895848,1538306,44668146
롯데관광개발(주),032350,2016/12,1519734,3292694,50376420
롯데관광개발(주),032350,2017/12,3379268,5219754,70291535
롯데관광개발(주),032350,2018/12,-112874122,3004020,76076009
롯데관광개발(주),032350,2019/12,-14094196,-16155231,88449398
롯데관광개발(주),032350,2020/12,-82068543,-71384718,16769429
롯데관광개발(주),032350,2021/12,-200695718,-131250266,107071759
롯데관광개발(주),032350,2022/12,-224708158,-118719753,183670906
롯데쇼핑(주),023530,2006/12,,,
롯데쇼핑(주),023530,2007/12,754277005,871241448,11063229190
롯데쇼핑(주),023530,2008/12,786176889,1012022074,12839316542
롯데쇼핑(주),023530,2009/12,765849571,1148316746,16010344403
롯데쇼핑(주),023530,2010/12,1103649483,1597733922,19017744314
롯데쇼핑(주),023530,2011/12,1012600450,1662900144,22253087551
롯데쇼핑(주),023530,2012/12,1157637944,1467467563,25043680472
롯데쇼핑(주),023530,2013/12,880634147,1485260918,28211702494
롯데쇼핑(주),023530,2014/12,615724154,1188378784,28099567272
